Name,MolWeight,SMILES
NCGC00016804-02,369.339,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
NCGC00262915-01,395.38100000000037,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
NCGC00015754-16,317.223,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
NCGC00018194-08,421.4220000000001,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
NCGC00015443-17,414.34600000000023,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
NCGC00015615-15,369.36800000000005,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
NCGC00015882-15,234.20199999999997,Nc1nc2ccc(OC(F)(F)F)cc2s1
NCGC00260196-01,587.6930000000002,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
NCGC00016106-13,268.219,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
NCGC00159418-05,200.16899999999993,O=c1[nH]c(=O)n(C2CCCO2)cc1F
NCGC00016599-04,129.09400000000002,Nc1nc(=O)[nH]cc1F
NCGC00015442-15,130.07799999999997,O=c1[nH]cc(F)c(=O)[nH]1
NCGC00021146-09,395.4340000000001,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
NCGC00016504-09,379.43500000000006,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
NCGC00253708-01,217.24299999999994,N#CC1(c2ccc(F)cc2)CCC(=O)CC1
NCGC00159452-03,236.20199999999994,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1
NCGC00261984-01,196.224,C#Cc1ccc(-c2ccccc2F)cc1
NCGC00262938-01,277.69,Nc1ncnc2c1ncn2Cc1c(F)cccc1Cl
NCGC00164573-02,387.8860000000001,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
NCGC00262963-01,371.10600000000005,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
NCGC00179673-03,354.10000000000014,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
NCGC00163111-02,432.98299999999995,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
NCGC00274272-01,662.003,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I
NCGC00344545-01,650.976,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
NCGC00159504-04,550.2180000000001,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C
NCGC00091439-07,252.347,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
NCGC00024589-06,219.28799999999998,CC(C)NCC(O)c1ccc(N)c(C#N)c1
NCGC00015947-08,284.32300000000004,CN/C(=N\c1ccc(C2=NNC(=O)CC2C)cc1)NC#N
NCGC00021202-03,337.456,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
NCGC00024808-02,312.428,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1
NCGC00344518-01,167.16399999999996,N[C@H](C(=O)O)c1ccc(O)cc1
NCGC00024717-08,233.22799999999995,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
NCGC00024715-05,174.20399999999995,N=C(N)NCCC[C@H](N)C(=O)O
NCGC00015362-05,301.515,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO
NCGC00016306-08,102.09300000000002,N[C@@H]1CONC1=O
NCGC00263839-02,447.5330000000002,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
NCGC00095762-04,113.11999999999999,CN1CC(=O)NC1=N
NCGC00016410-13,201.254,c1ccc2[nH]c(-c3cscn3)nc2c1
NCGC00344519-01,180.16799999999998,N=C(N)N.N=C(N)N.O=C(O)O
NCGC00164533-02,157.22099999999998,CCCCNC(=N)NC(=N)N
NCGC00015082-09,246.253,N=C(N)NN.N=C(N)NN.O=S(=O)(O)O
NCGC00263524-01,831.9789999999995,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O
NCGC00183362-02,767.9060000000002,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
NCGC00092366-03,620.5110000000003,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC
NCGC00095049-04,221.29999999999993,CCCCCCOc1ccccc1C(N)=O
NCGC00093354-05,122.12699999999997,NC(=O)c1cccnc1
NCGC00015833-15,123.11499999999998,NC(=O)c1cnccn1
NCGC00090726-12,244.20699999999997,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
NCGC00167429-04,194.15399999999997,Cn1nnc2c(C(N)=O)ncn2c1=O
NCGC00165883-04,238.197,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
NCGC00165736-04,258.234,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
NCGC00094087-05,259.218,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O
NCGC00249887-01,308.425,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
NCGC00179310-03,458.52100000000013,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1
NCGC00166104-04,205.34799999999993,NC(=O)CCCCC1CCSS1
NCGC00159453-05,236.29600000000002,CC(c1cc2ccccc2s1)N(O)C(N)=O
NCGC00015234-19,236.27400000000003,NC(=O)N1c2ccccc2C=Cc2ccccc21
NCGC00065934-05,252.27299999999997,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
NCGC00159395-04,151.16899999999998,NC(=O)NNc1ccccc1
NCGC00015520-11,76.05499999999999,NC(=O)NO
NCGC00095041-08,89.09400000000001,CCOC(N)=O
NCGC00015429-14,238.24299999999994,NC(=O)OCC(COC(N)=O)c1ccccc1
NCGC00018257-08,241.24299999999994,COc1ccccc1OCC(O)COC(N)=O
NCGC00164589-02,179.21900000000002,NC(=O)OCCCc1ccccc1
NCGC00164495-02,180.23600000000002,NC(=S)N/N=C/c1cccnc1
NCGC00091400-02,116.189,C=CCNC(N)=S
NCGC00178382-03,328.5190000000001,CCCCCC(C)N.CCCCCC(C)N.O=S(=O)(O)O
NCGC00024485-08,101.10499999999999,NC/C=C/C(=O)O
NCGC00167534-02,318.3040000000001,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
NCGC00015387-06,126.11900000000001,Nc1cc(=O)nc(N)[nH]1
NCGC00246967-02,176.17499999999998,NC1=NC(=O)C(c2ccccc2)O1
NCGC00090705-15,211.22099999999998,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
NCGC00166088-02,228.20799999999997,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
NCGC00015036-11,151.25299999999996,NC12CC3CC(CC(C3)C1)C2
NCGC00185741-02,254.28900000000002,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
NCGC00015054-12,198.26899999999998,Nc1c2c(nc3ccccc13)CCCC2
NCGC00016893-04,380.6619999999999,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
NCGC00166020-03,261.29900000000004,CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O
NCGC00015673-13,209.25299999999993,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
NCGC00016646-05,344.253,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
NCGC00015643-11,299.802,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
NCGC00253692-01,335.451,Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1
NCGC00016352-07,165.19199999999995,CCOC(=O)c1ccc(N)cc1
NCGC00160682-02,193.24599999999998,CC(C)COC(=O)c1ccc(N)cc1
NCGC00262947-01,211.21699999999998,Nc1ccc(C(=O)OCC(O)CO)cc1
NCGC00160681-03,179.21899999999997,CCCOC(=O)c1ccc(N)cc1
NCGC00016353-08,193.24599999999995,CCCCOC(=O)c1ccc(N)cc1
NCGC00016411-10,306.45,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
NCGC00018234-07,214.25,N=C(N)NS(=O)(=O)c1ccc(N)cc1
NCGC00016385-08,276.317,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
NCGC00159446-03,271.3419999999999,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
NCGC00018242-07,214.246,CC(=O)NS(=O)(=O)c1ccc(N)cc1
NCGC00164541-03,215.234,NC(=O)NS(=O)(=O)c1ccc(N)cc1
NCGC00160668-03,248.30700000000002,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
NCGC00015925-12,314.37,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
NCGC00160364-02,262.334,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
NCGC00016285-05,172.209,Nc1ccc(S(N)(=O)=O)cc1
NCGC00015009-16,94.11699999999999,Nc1ccncc1
NCGC00319022-01,544.7650000000003,COC(=O)CCCCC(CCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
NCGC00015755-10,272.696,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
NCGC00160397-04,372.1680000000001,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O
NCGC00094856-05,135.12999999999997,Nc1ncnc2[nH]cnc12
NCGC00015061-13,225.20799999999997,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
NCGC00167456-02,702.904,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
NCGC00016764-04,466.4560000000001,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
NCGC00253677-01,239.662,COc1cc2nc(Cl)nc(N)c2cc1OC
NCGC00016055-16,290.32300000000004,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
NCGC00167523-03,274.324,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC
NCGC00160517-03,260.29699999999997,COc1ccc(Cc2cnc(N)nc2N)cc1OC
NCGC00160436-02,161.168,Nc1nnnn1-c1ccccc1
NCGC00263547-01,339.3080000000001,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
NCGC00182047-03,285.23499999999996,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
NCGC00274059-01,297.271,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
NCGC00178869-03,267.245,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
NCGC00093588-04,329.209,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
NCGC00024503-03,75.06700000000001,NCC(=O)O
NCGC00093350-05,585.6080000000002,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
NCGC00015466-11,171.23999999999992,NCC1(CC(=O)O)CCCCC1
NCGC00253676-01,128.219,CCN1CCCC1CN
NCGC00166118-02,108.144,NCc1cccnc1
NCGC00166219-02,245.34699999999998,NCc1ccccc1Sc1ccccc1CO
NCGC00167473-02,652.7179999999998,C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@@H]2CCNC(N)=N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O
NCGC00015513-11,111.14800000000001,NCCc1cnc[nH]1
NCGC00015092-10,131.175,NCCCCCC(=O)O
NCGC00091695-03,146.238,NCCNCCNCCN
NCGC00015997-10,125.149,NCCS(=O)(=O)O
NCGC00159421-03,190.21,NNc1nnc(NN)c2ccccc12
NCGC00018172-09,365.8419999999999,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
NCGC00274275-01,369.87400000000025,NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl
NCGC00179542-03,383.5170000000001,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
NCGC00093985-11,365.84200000000004,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
NCGC00253608-01,328.8209999999999,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O
NCGC00179351-03,289.744,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
NCGC00095312-04,397.3780000000001,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
NCGC00016241-10,330.7490000000001,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
NCGC00181340-02,370.8470000000001,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
NCGC00016561-05,275.35100000000006,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
NCGC00167446-02,360.244,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
NCGC00160540-03,325.79900000000004,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
NCGC00094855-06,383.904,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
NCGC00015508-16,297.745,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
NCGC00016347-07,431.94800000000015,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
NCGC00179312-03,379.8910000000002,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
NCGC00015288-09,389.8860000000001,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
NCGC00159319-04,212.23000000000002,NS(=O)(=O)Cc1noc2ccccc12
NCGC00178714-04,339.36600000000004,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
NCGC00015196-09,216.284,c1ccc(C2CC2)c(OCC2=NCCN2)c1
NCGC00263652-01,263.345,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C.O
NCGC00181770-02,540.5410000000002,CS(=O)(=O)O.C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21.O
NCGC00024667-14,476.47900000000027,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O
NCGC00021123-03,649.945,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.O.O
NCGC00178432-05,358.43800000000005,O.O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
NCGC00015209-11,279.104,O.O=P1(N(CCCl)CCCl)NCCCO1
NCGC00166300-02,265.158,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O
NCGC00263526-01,462.9170000000001,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO.O
NCGC00159343-05,263.381,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
NCGC00164561-02,332.31300000000005,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N
NCGC00344532-01,210.13799999999998,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
NCGC00163597-04,401.54400000000004,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
NCGC00166022-02,152.14899999999997,O=C(O)[C@H](O)c1ccccc1
NCGC00178580-03,180.156,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
NCGC00274081-01,173.168,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
NCGC00092361-06,352.4710000000001,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
NCGC00164622-02,349.31600000000003,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
NCGC00164353-05,182.17200000000003,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
NCGC00166072-02,182.17200000000003,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
NCGC00164246-05,182.17200000000003,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
NCGC00344523-01,180.156,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO
NCGC00167958-05,299.35200000000015,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
NCGC00167510-02,420.51300000000015,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
NCGC00253670-01,383.4700000000002,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
NCGC00262579-02,383.4700000000002,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
NCGC00178024-05,317.29400000000004,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O
NCGC00253575-01,313.7850000000002,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1
NCGC00159460-04,711.8820000000005,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O
NCGC00016798-11,316.4270000000001,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
NCGC00164595-02,267.27799999999996,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
NCGC00249110-03,397.63500000000005,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
NCGC00160508-03,146.142,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
NCGC00178500-07,265.222,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
NCGC00142624-05,342.2970000000001,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
NCGC00262921-01,218.299,C[C@H]1C[C@H](O)c2ccsc2S1(=O)=O
NCGC00253734-01,324.354,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12
NCGC00091297-05,157.149,O=[N+]([O-])O.[NH3+]c1ccccc1
NCGC00093366-05,217.056,Nc1ccc([As](=O)(O)O)cc1
NCGC00094736-05,211.13299999999995,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
NCGC00090686-11,198.13799999999998,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
NCGC00160443-02,224.26000000000002,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1
NCGC00253666-01,206.123,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
NCGC00091505-07,238.159,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
NCGC00160555-02,365.2140000000001,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
NCGC00015060-18,277.269,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
NCGC00167455-02,429.5630000000001,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
NCGC00261974-01,177.247,CC(C(=O)c1ccccc1)N(C)C
NCGC00016567-05,173.212,CC(=O)N[C@@H](CC(C)C)C(=O)O
NCGC00094839-04,189.16699999999997,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
NCGC00253715-01,220.27200000000005,CC(=O)N1CCN(c2ccc(O)cc2)CC1
NCGC00344533-01,188.18299999999996,CC(=O)NC(CCC(N)=O)C(=O)O
NCGC00094851-05,627.9420000000001,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
NCGC00095105-05,556.8630000000002,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
NCGC00159389-04,236.3,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1
NCGC00090820-03,179.17499999999998,CC(=O)Nc1ccc(C(=O)O)cc1
NCGC00160450-03,193.202,CC(=O)Nc1ccc(CC(=O)O)cc1
NCGC00164494-02,187.17999999999998,CC(=O)Nc1ncc([N+](=O)[O-])s1
NCGC00253620-01,318.278,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
NCGC00091612-09,218.20499999999996,CC(=O)OCC(COC(C)=O)OC(C)=O
NCGC00159365-04,150.177,CC(=O)Oc1cccc(C)c1
NCGC00166232-02,150.177,CC(=O)Oc1ccc(C)cc1
NCGC00253696-01,350.4140000000001,C/C=C(C(=C/C)/c1ccc(OC(C)=O)cc1)\c1ccc(OC(C)=O)cc1
NCGC00095054-05,152.149,CC(=O)Oc1cccc(O)c1
NCGC00015067-14,180.15899999999996,CC(=O)Oc1ccccc1C(=O)O
NCGC00015400-05,248.30699999999996,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
NCGC00015647-18,301.32700000000006,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1
NCGC00016394-10,228.24699999999996,COc1ccc(C(=O)c2ccccc2)c(O)c1
NCGC00164173-06,326.4359999999999,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
NCGC00090787-08,182.222,O=C(c1ccccc1)c1ccccc1
NCGC00094817-05,182.17499999999998,CCC(=O)c1c(O)cc(O)cc1O
NCGC00262951-01,232.327,CCC(=O)N(c1ccccc1)C1CCNCC1
NCGC00163179-03,356.51000000000005,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
NCGC00094754-05,178.191,NC(=O)NC(=O)Cc1ccccc1
NCGC00095048-06,356.05800000000005,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
NCGC00016834-07,254.28499999999997,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
NCGC00091285-03,470.6910000000005,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
NCGC00247910-02,314.46600000000007,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
NCGC00015793-10,299.49899999999997,CCCCCCCCCCCCCCCC(=O)NCCO
NCGC00253683-01,206.66899999999995,CCOC(=O)C(=O)CCCCCCl
NCGC00253619-01,200.63999999999996,O=C(CCCCl)c1ccc(F)cc1
NCGC00025002-04,421.5450000000003,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
NCGC00015836-12,351.40999999999997,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
NCGC00164482-02,347.41500000000013,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1
NCGC00166238-02,260.253,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1
NCGC00016767-05,214.181,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
NCGC00160434-02,225.33599999999996,O=C(CN1CCNCC1)NC1CCCCC1
NCGC00253716-01,179.17499999999995,CC(=O)c1ccc(O)c(C(N)=O)c1
NCGC00091414-07,137.13799999999998,NC(=O)c1ccccc1O
NCGC00093936-08,146.14600000000002,NC(=O)CC[C@@H](N)C(=O)O
NCGC00274073-01,190.155,NC(=O)N[C@@H](CCC(=O)O)C(=O)O
NCGC00016374-05,260.081,NC(=O)Nc1ccc([As](=O)(O)O)cc1
NCGC00253586-01,218.105,NC(=O)NC1N=C(O[Al](O)O)NC1=O
NCGC00249890-01,232.27999999999994,CCC(C)C(C)(COC(N)=O)COC(N)=O
NCGC00160656-02,285.30300000000005,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC
NCGC00249913-01,207.18899999999996,C/C(=N/NC(=O)c1ccncc1)C(=O)O
NCGC00160669-02,210.32099999999994,CN1CCN(C(=O)C2CCCCC2)CC1
NCGC00090954-07,391.42100000000016,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
NCGC00253662-01,180.20700000000002,O=C(c1ccco1)N1CCNCC1
NCGC00160362-02,179.17499999999998,CC(=O)NC(=O)c1ccccc1O
NCGC00253654-01,191.23,CC(C)NC(=O)c1ccc(C=O)cc1
NCGC00015278-15,260.334,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
NCGC00015623-10,334.4160000000002,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
NCGC00249930-01,278.35200000000003,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC
NCGC00091886-04,446.59100000000024,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1
NCGC00253759-01,240.306,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
NCGC00160683-03,269.3,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
NCGC00164491-02,294.30699999999996,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
NCGC00015611-18,234.34299999999996,CCN(CC)CC(=O)Nc1c(C)cccc1C
NCGC00160439-02,232.32699999999997,Cc1cccc(C)c1NC(=O)CN1CCCC1
NCGC00160661-02,220.276,CNC(=N)NC(=O)Nc1c(C)cccc1C
NCGC00016902-04,322.3610000000001,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
NCGC00179367-03,791.115,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
